FacilityID,HaulerReportID,QuarterYearID,FacilityName,EPAIDNumber,QuarterYear,PreparerFirstName,PreparerLastName,PreparerTitle,ReportComments,LubCollectionStationsGallons,LubIndustrialGallons,LubMarineGallons,LubAgriculturalGallons,LubGovernmentGallons,LubOutOfStateGallons,LubOtherHaulersGallons,LubTotalGallons,IndCollectionStationsGallons,IndIndustrialGallons,IndMarineGallons,IndAgriculturalGallons,IndGovernmentGallons,IndOutOfStateGallons,IndOtherHaulersGallons,IndTotalGallons,GrandTotalGallons,TotalLubTransferedGallons,TotalIndTransferedGallons,TotalTransferedGallons
225,2128,549,Los Angeles Pumping,CAR000201459,July - September 2010,Nancy,Peno,General Mgr,,128785,0,0,0,0,0,0,128785,830,0,0,0,0,0,0,830,129615,128785,830,129615
167,2114,549,Lowry_ George W._ Inc.,CAR000047019,July - September 2010,Deni,Wright,Office Mgr,,28725,2605,0,12235,8160,0,0,51725,0,5884,0,0,0,0,0,5884,57609,51725,5884,57609
362,2129,549,Marine Express_ Inc.,CAL000126290,July - September 2010,Troy,Esch,Operations Mgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2133,549,Maximum Oil Service,CAL000188867,July - September 2010,Max,Maxwell,General Manager,,68517,11925,288,2250,2349,0,0,85329,7613,3975,192,1500,261,0,0,13541,98870,85329,13541,98870
363,2134,549,Melfred Industrial Services,CAL000348567,July - September 2010,Fred,McDonald,President,,27435,12750,0,0,1370,0,0,41555,0,0,0,0,0,0,0,0,41555,40930,0,40930
364,2135,549,Miles Chemical Co,CAD983613688,July - September 2010,Don,Byer,Environmental Mgr,,0,0,0,0,0,0,0,0,0,3880,0,0,0,0,0,3880,3880,0,3880,3880
319,2136,549,Millenium Waste Oil_ Inc.,CAL000327031,July - September 2010,Gregory,Cuenca,Presidente,,173550,0,0,0,0,0,0,173550,0,900,0,0,0,0,0,900,174450,173550,900,174450
141,2132,549,MP Environmental,CAT000624247,July - September 2010,Amanda,Little,Customer Rep,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2137,549,North State Environmental,CAR000206086,July - September 2010,John,Erickson,Operations Mgr,,0,1615,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,1615,0,1615,1615
89,2138,549,North Valley Oil Company,CAL000027759,July - September 2010,Larry,Evans,President,,10936,0,0,0,0,0,0,10936,0,29237,0,0,0,0,0,29237,40173,10936,29237,40173
82,2131,549,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,July - September 2010,Ginny,Polzin,Secretary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2139,549,Ocean Blue Environmental Services,CAD983608258,July - September 2010,Julio,Gaeta,Dispatch,,0,4862,0,0,947,0,0,5809,0,2594,0,0,0,0,0,2594,8403,4862,3541,8403
215,2140,549,Patriot Environmental Services,CAD053866794,July - September 2010,Michael,Sullivan,VP,,0,0,0,0,584,0,0,584,0,2567,0,0,0,0,0,2567,3151,584,3567,4151
24,2143,549,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,July - September 2010,Paul,DeWitt,Ops Manager,,0,0,0,40900,0,0,0,40900,0,0,0,0,0,0,0,0,40900,40900,0,40900
269,2142,549,Philip West Industrial Services,CAR000177527,July - September 2010,Stephanie,Smith,Safety Mgr,,0,5622,0,0,0,0,0,5622,0,161095,0,0,0,0,0,161095,166717,4622,161095,165717
336,2141,549,Philip West Industrial Services,CAR000190355,July - September 2010,Stephanie,Smith,Safety Mgr,,0,238,0,0,0,0,0,238,0,10979,0,0,0,0,0,10979,11217,238,10979,11217
44,2144,549,PSC Environmental Services of Pomona LP,CAR000053405,July - September 2010,Craig,Erickson,EHS Mgr,,0,1938,0,0,0,0,0,1938,0,1549,0,0,0,0,0,1549,3487,1938,1549,3487
60,2146,549,Ramos Environmental Services,CAD044003556,July - September 2010,Sally,Welch,Bookkeeper,,53205,26040,556,9952,8993,0,0,98746,16098,7989,0,330,1540,0,0,25957,124703,98546,25957,124503
61,2147,549,RCA Oil Recovery,CAD981385149,July - September 2010,Rosendo,Arteaga,Owner,,51046,0,0,0,0,0,0,51046,0,200,0,0,0,0,0,200,51246,51046,200,51246
232,2148,549,Real Deal Waste Oil Service,CAL000280873,July - September 2010,Charles,Holyfield,Owner,,53736,0,0,0,0,0,0,53736,0,0,0,0,0,0,0,0,53736,0,53736,53736
235,2149,549,Recycle-It Environmental Services,CAL000280060,July - September 2010,Tom,Wooten,President,,137530,0,0,0,0,0,0,137530,0,0,0,0,0,0,0,0,137530,137540,0,137540
62,2150,549,Reno Drain Oil Service,NVD980893663,July - September 2010,Toni,Ralston,Bookkeeper,,14200,35500,10650,10650,17750,0,0,88750,0,0,0,0,0,0,0,0,88750,0,0,0
149,2152,549,Rho-Chem Corporation,CAD008364432,July - September 2010,Craig,Erickson,EHS Manager,,0,3653,0,0,0,0,0,3653,0,2678,0,0,0,0,0,2678,6331,3653,2678,6331
348,2153,549,Rio Express Corporation,CAL000322668,July - September 2010,Joel,Olaguez,President,,0,0,0,0,0,0,307575,307575,0,0,0,0,0,0,0,0,307575,307575,0,307575
105,2154,549,Sacramento Waste Oil,CAL913534912,July - September 2010,Albert,Hernandez,Owner,,154073,17500,15450,20250,500,0,0,207773,1200,1220,8550,1525,0,0,0,12495,220268,207773,12495,220268
220,2155,549,Safety-Kleen,TXR000050930,July - September 2010,Dan,Appelt,EHS Compliance,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2156,549,San Fernando Oil,CAL000301304,July - September 2010,Jesus,Hernandez,Owner,,117535,0,0,0,0,0,0,117535,0,0,0,0,0,0,0,0,117535,0,117535,117535
158,2157,549,San Joaquin Filter Recycling,CAL000102751,July - September 2010,Lynne,Loyd,Owner,,204265,0,0,22855,8030,0,0,235150,0,2815,0,0,0,0,0,2815,237965,235150,2815,237965
70,2158,549,Starlite Reclamation,CAR000148296,July - September 2010,Melissa,Marks,Office Mgr,,48619,0,0,0,0,0,0,48619,0,0,0,0,0,0,0,0,48619,48619,0,48619
93,2159,549,Swift Oil & Vacuum_ Inc.,CAD982488470,July - September 2010,Richard,Rozuk,President,,58120,24475,0,0,0,0,0,82595,0,11590,0,0,0,0,0,11590,94185,82595,11590,94185
72,2151,549,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,July - September 2010,Ricardo,Tadeo,Owner/Operator,,198340,0,0,0,0,0,0,198340,0,3120,0,0,0,0,0,3120,201460,198340,3120,201460
188,2160,549,Thermo Fluids - Phoenix,AZR000003681,July - September 2010,Brian,Haney,EHS Mgr,,26049,39928,0,0,6647,0,0,72624,0,0,0,0,0,0,0,0,72624,72624,0,72624
310,2162,549,UNI WASTE,CAL000317320,July - September 2010,Charles,Seaton,Consultant,,145505,0,0,0,15745,0,0,161250,0,9750,0,0,0,0,0,9750,171000,161250,9750,171000
142,2161,549,United Pumping,CAD072953771,July - September 2010,Lyndon,Garcia,H&S,,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,400,400,0,0,0
201,2163,549,Universal Waste Oil Company,CAL000183236,July - September 2010,Salvador,Salceda,Owner,,78590,0,0,0,0,0,0,78590,0,0,0,0,0,0,0,0,78590,78590,0,78590
243,2164,549,Western Environmental Services,CAR000159681,July - September 2010,Eva,Tice,Office Mgr,,0,13363,0,0,0,0,0,13363,0,0,0,0,0,0,0,0,13363,13363,0,13363
378,2165,549,Whittier Drum & Vacuum,CAD000626218,July - September 2010,Bill,Ucl???,President,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1980,548,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,April - June 2010,Mark,Alarcon,Owner,,2510,12565,0,280,8800,0,0,24155,0,14735,0,0,60,0,0,14795,38950,24155,14795,38950
295,1981,548,Alexis Environmental,CAR000130864,April - June 2010,Tina,Vallejos,Office Manager,,0,10460,0,0,0,0,0,10460,0,20793,0,0,0,0,0,20793,31253,10460,20787,31247
11,1982,548,All Petroleum Recovery Service LLC,CAD981377633,April - June 2010,Kathleen,Alexander,Member Mgr,NOTE: Business Closed 5-28-2010 (written on Hauler Report),68795,4515,4761,555,1185,0,0,79811,0,0,0,0,0,0,0,0,79811,79811,0,79811
175,1984,548,All Valley Disposal Inc.,CAR000181586,April - June 2010,Marcella,Ramirez,HR Mgr,,29210,17307,435,15355,1405,0,0,63712,0,0,0,0,0,0,0,0,63712,63712,0,63712
135,1983,548,All Valley Environmental,CAL000263169,April - June 2010,Juanita,Schow,Office Mgr,,53172,0,0,0,0,0,0,53172,0,0,0,0,0,0,0,0,53172,0,0,0
214,1985,548,Alpha Oil Company,CAL000331370,April - June 2010,Don,Brunner,President,,162512,0,0,0,0,0,0,162512,0,0,0,0,0,0,0,0,162512,162512,0,162512
256,1986,548,Amberwick Corporation,CAR000172189,April - June 2010,Lynn,McLenor,Office Mgr,EPA ID CAL000827879 is NO LONGER ACTIVE,0,0,0,0,0,0,0,0,0,1941,0,0,0,0,0,1941,1941,0,1941,1941
14,1987,548,American Oil Company,CAD981427669,April - June 2010,Rochelle,Gomelsky,Office Mgr,,302485,0,0,0,0,0,231242,533727,0,8181,0,0,0,0,0,8181,541908,541908,0,541908
162,2077,548,American Valley Waste Oil,CAL000827878,April - June 2010,Julie,Huber,Manager,,105783,53000,2000,31000,0,0,0,191783,0,21300,0,0,0,0,0,21300,213083,191783,21300,213083
16,2002,548,Asbury Environmental Services-Compton,CAD028277036,April - June 2010,Rosemary,Domino,Environmental Director,,7949628,489484,31992,145420,6398,57785,4433574,13114281,0,993801,64954,0,12991,0,0,1071746,14186027,0,0,0
165,1988,548,Bay Valley Environmental_ Inc.,CAL000162034,April - June 2010,Jake,Sagun,Bookkeeper,,42590,0,0,0,0,0,0,42590,0,1660,55,0,160,0,0,1875,44465,45290,1875,47165
39,1989,548,Bayside Oil II_ Inc.,CAD088838222,April - June 2010,Kim,Glenn,,,105726,0,0,0,0,0,0,105726,0,1010,0,0,0,0,0,1010,106736,105726,1010,106736
351,1990,548,Big Sky Environmental Solutions,CAL000346010,April - June 2010,Charles,Seaton,Consultant,,41000,0,0,0,0,0,0,41000,0,0,0,0,0,0,0,0,41000,41000,0,41000
20,1991,548,Black Gold Industries,CAD983609678,April - June 2010,Victor,Villard,President,,0,0,0,0,5703,0,0,5703,0,0,0,0,0,0,0,0,5703,5703,0,5703
21,1992,548,Black Star Oil Company,CAL912823785,April - June 2010,I,Katz,Office Mgr,,139482,15498,0,0,0,0,0,154980,0,0,0,0,0,0,0,0,154980,154980,0,154980
320,1993,548,Bulldog Oil of California LLC,CAL000338673,April - June 2010,Raymond,Ewing,Driver,,73235,0,0,11900,100,0,0,85235,0,0,0,0,0,0,0,0,85235,0,0,0
352,1994,548,California Environmental & Litho,CAR000009910,April - June 2010,Shannon,Harvey,Bookkeeper,,0,1200,0,0,0,0,0,1200,0,330,0,0,0,0,0,330,1530,1200,330,1530
148,1996,548,Chain_ S.R._ Environmental Services,CAL000277184,April - June 2010,Joel,Chain,Office Mgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1997,548,Clean Tech Environmental,CAL000330453,April - June 2010,Robert,Brown,President,,804808,0,0,0,0,0,0,804808,0,0,0,0,0,0,0,0,804808,804808,0,804808
252,1998,548,Cole's Services_ Inc.,CAL000268462,April - June 2010,Mary,Miller,Office Mgr,,88416,0,0,12852,4274,0,0,105542,0,7749,0,0,0,0,0,7749,113291,105542,7749,113291
155,1999,548,Compliance Environmental Services,CAL000161247,April - June 2010,Patricia,Urbina,Treasurer,,116070,0,0,0,0,0,0,116070,0,0,0,0,0,0,0,0,116070,116070,0,116070
206,2000,548,Consultant Environmental Operations; C.E.O.,CAL000209884,April - June 2010,Francisco,Javier,Owner,,13150,7200,0,0,0,0,0,20350,1965,3950,0,0,0,0,0,5915,26265,20350,5915,26265
354,2001,548,Copper State Petroleum,AZR000501346,April - June 2010,David,Emmett,VP/Mgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2003,548,Crane's Waste Oil_ Inc.,CAD980813950,April - June 2010,Robyn,Crane,Mgr,,141786,59600,0,31225,8340,0,0,240951,0,9770,0,125,0,0,0,9895,250846,230305,9895,240200
169,2004,548,D & R Oil Company,CAL000253903,April - June 2010,Ruben,Hernandez,Owner,,42725,0,0,0,0,0,0,42725,0,0,0,0,0,0,0,0,42725,0,0,0
355,2006,548,DenBeste Transportation,CAD982513632,April - June 2010,Lori,DenBeste,President,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2005,548,Desert Environmental Services_ Inc.,CAR000074542,April - June 2010,Fernando,Nieves,President,,0,20575,0,0,0,0,0,20575,0,0,0,0,0,0,0,0,20575,0,20575,20575
137,2007,548,Ecology Control Industries_ Inc.,CAD982030173,April - June 2010,Rod,Cleem,Project Mgr,,0,2770,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,2770,0,0,0
168,2066,548,Ed Staub & Sons Petroleum_ Inc.,CAL921495383,April - June 2010,Shane,Estes,Bulk Plant Mgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2008,548,EFR Environmental Services Inc.,CAR000011205,April - June 2010,Thad,Harris,CFO,,0,6635,0,6250,0,0,0,12885,0,0,0,0,0,0,0,0,12885,12885,0,12885
321,2009,548,Elite Oil Transport,CAR000190082,April - June 2010,Sonia,Salmeron,Controller,,0,0,0,0,0,0,1042427,1042427,0,0,0,0,0,0,0,0,1042427,0,0,0
308,2010,548,Environmental Logistics,CAR000172460,April - June 2010,Wade,Riddering,Enviro Compliance,,2370,17810,0,0,18031,0,60487,98698,1890,3065,0,0,0,0,7647,12602,111300,98698,12602,111300
347,2053,548,Espinoza Trucking_ Inc.,CAL000297859,April - June 2010,Mary,Quintero,,,0,0,0,0,0,0,623540,623540,0,0,0,0,0,0,0,0,623540,623540,0,623540
29,2011,548,Evergreen Environmental Services (Newark),CAD982413262,April - June 2010,Albert,Farran,Lab Mgr,,3876950,81834,393,85926,187785,0,0,4232888,2925,78507,0,0,5430,0,0,86862,4319750,4232897,86862,4319759
30,2012,548,Express Environmental Corp._dba Express Oil,CAL000264806,April - June 2010,Sandra,Jacinto,Office Mgr,,0,93550,0,0,0,0,0,93550,0,51696,0,0,0,0,0,51696,145246,93550,51696,145246
107,2013,548,Filter Recycling Services_ Inc.,CAD982444481,April - June 2010,Wade,Riddering,VP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2014,548,Fremouw Environmental Services,CAR000171017,April - June 2010,Fremouw,Theodore,President/CEO,,229419,16575,3339,24446,14844,0,0,288623,25491,5525,176,6111,781,0,0,38084,326707,288623,38084,326707
304,2015,548,Glyco Environmental Services,CAL000309743,April - June 2010,Luciano,Quintero,Owner/Operator,,38400,0,0,0,0,0,0,38400,0,0,0,0,0,0,0,0,38400,38400,0,38400
397,2355,548,Golden Eagle Oil Refinery,UTD070534623,April - June 2010,Colleen,Wilson,Office Mgr,,0,0,0,0,0,0,241970,241970,0,0,0,0,0,0,0,0,241970,241970,0,241970
190,2016,548,Haz Mat Trans_ Inc.,CAT080012800,April - June 2010,Deva,McKnight,President,,0,2073,0,0,0,0,0,2073,0,0,0,0,0,0,0,0,2073,2073,0,2073
254,2017,548,Hazardous Technologies,CAR000168229,April - June 2010,Danette,Tice,Sales Office,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2018,548,Hazardous Waste Transportation Services,CAR000129759,April - June 2010,Erin,Winett,EHS Manager,,0,3635,0,0,0,0,0,3635,0,1390,0,0,0,0,0,1390,5025,0,0,0
357,2019,548,IDR Environmental Services,CAD981377864,April - June 2010,Dawn,Devroom,Preparer,,0,1590,0,0,445,0,0,2035,0,0,0,0,0,0,0,0,2035,2035,0,2035
333,2021,548,Industrial Waste Utilization,CAD980585293,April - June 2010,Casey,Franchini,HR/Mktg Coordinator,,0,0,0,0,0,0,0,0,0,6175,0,0,3595,0,0,9770,9770,0,9770,9770
43,2020,548,Interstate Pumping Company,CAL000328860,April - June 2010,Gordon,Smith,Owner,,850,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,850,850,0,850
111,2022,548,J.B. Trans Services_Inc (dba) All Phase Env.,CAL000253361,April - June 2010,Anna,Calvert,Manager,,501728,0,0,0,0,0,0,501728,0,0,0,0,0,0,0,0,501728,0,501728,501728
45,2064,548,Jack Stone Drainage Oil Service,CAD080075096,April - June 2010,Frank,Stone,Owner,,145830,10620,7390,0,6470,0,0,170310,40,6980,230,0,0,0,0,7250,177560,170310,7250,177560
359,2024,548,Johnson Machinery Company,CAD006910855,April - June 2010,Jerry,Welch,Admin Asst,,0,709,0,0,102,0,0,811,0,0,0,0,0,0,0,0,811,811,0,811
358,2023,548,Johnson Power Systems,CAL000161534,April - June 2010,Jerry,Welch,Admin Asst,,7,1319,0,0,773,0,0,2099,0,0,0,0,0,0,0,0,2099,2099,0,2099
116,2025,548,JSE Environmental Services,CAL000827857,April - June 2010,Greg,Pasqualetto,President,,11781,0,0,0,0,0,0,11781,0,0,0,0,0,0,0,0,11781,0,0,0
147,2027,548,Kern Oil Filter Recycling,CAL000327867,April - June 2010,Maria,Alvarez,Secretary,,166091,0,0,0,0,0,0,166091,0,0,0,0,0,0,0,0,166091,166091,0,166091
360,2026,548,KM Industrial,CAL000274783,April - June 2010,Richard,Okuda,Div Mgr,,0,330,0,0,0,0,0,330,0,165,0,0,0,0,0,165,495,330,165,495
46,2028,548,Knight_ Jim_ Drain Oil Service,CAL000027718,April - June 2010,I,Katz,Office Mgr,,49417,17649,0,0,3529,0,0,70595,0,0,0,0,0,0,0,0,70595,70595,0,70595
335,2029,548,Lee's Trucking_ Inc.,ARD981513385,April - June 2010,Ronald,Lane,Safety Director,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2030,548,Los Angeles Dept of Power & Water (LA DPW),CAD000632992,April - June 2010,Mark,Sedlacek,Environmental Director,,0,0,0,0,6610,0,0,6610,0,0,0,0,6325,0,0,6325,12935,6610,6325,12935
225,2031,548,Los Angeles Pumping,CAR000201459,April - June 2010,Nancy,Pena,General Manager,,111265,0,0,0,0,0,0,111265,50,0,0,0,0,0,0,50,111315,111265,50,111315
167,2032,548,Lowry_ George W._ Inc.,CAR000047019,April - June 2010,Deni,Wright,Office Mgr,,26360,3030,290,11700,10365,0,0,51745,0,8090,0,0,0,0,0,8090,59835,61745,8090,69835
362,2035,548,Marine Express_ Inc.,CAL000126290,April - June 2010,Troy,Esch,Ops Mgr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2036,548,Maximum Oil Service,CAL000188867,April - June 2010,Max,Maxwell,Owner,,69318,13496,630,2040,2741,0,0,88225,7702,4499,420,1360,305,0,0,14286,102511,92258,10252,102510
363,2038,548,Melfred Industrial Services,CAL000348567,April - June 2010,Fred,McDonald,President,,22855,10695,0,0,1805,0,0,35355,0,0,0,0,0,0,0,0,35355,35355,0,35355
364,2039,548,Miles Chemical Co,CAD983613688,April - June 2010,Don,Byer,Enviro Mgr,,0,0,0,0,0,0,0,0,0,6914,0,0,0,0,0,6914,6914,0,6914,6914
319,2040,548,Millenium Waste Oil_ Inc.,CAL000327031,April - June 2010,Gregory,Cuenca,Presidente,,173250,0,0,0,0,0,0,173250,0,900,0,0,0,0,0,900,174150,173250,900,174150
141,2034,548,MP Environmental,CAT000624247,April - June 2010,Amanda,Little,Customer Rep,,0,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,80,80,0,80
314,2041,548,North State Environmental,CAR000206086,April - June 2010,John,Erickson,Ops Mgr,,0,2605,0,0,0,0,0,2605,0,0,0,0,0,0,0,0,2605,0,2605,2605
89,2042,548,North Valley Oil Company,CAL000027759,April - June 2010,Larry,Evans,President,,11301,0,0,0,0,0,0,11301,0,28767,0,0,0,0,0,28767,40068,28767,11301,40068
82,2033,548,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,April - June 2010,Ginny,Polzin,Secretary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2043,548,Ocean Blue Environmental Services,CAD983608258,April - June 2010,Julio,Gaeta,Dispatch,,0,2866,0,0,701,0,0,3567,0,1458,0,0,0,0,0,1458,5025,3567,1458,5025
369,2045,548,Pacific Trans Environmental Services,CAD981412356,April - June 2010,Mark,Bickerstaff,Ops Mgr,,100,50,0,0,0,0,0,150,50,0,0,0,0,0,0,50,200,150,50,200
340,2046,548,Pan Pacific Petroleum,CAL000142074,April - June 2010,Don,Stewart,Safety Director,,0,0,0,0,0,0,1526789,1526789,0,0,0,0,0,0,0,0,1526789,1526789,0,1526789
215,2047,548,Patriot Environmental Services,CAD053866794,April - June 2010,Michael,Sullivan,VP,,0,0,0,0,0,0,0,0,0,1187,0,0,0,0,0,1187,1187,0,0,0
24,2048,548,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,April - June 2010,Pual,DeWitt,Ops Mgr,,0,0,0,41030,0,0,0,41030,0,0,0,0,0,0,0,0,41030,41030,0,41030
269,2050,548,Philip West Industrial Services,CAR000177527,April - June 2010,Stephanie,Smith,Safety Mgr,,0,7149,0,0,0,0,0,7149,0,138915,0,0,0,0,0,138915,146064,7149,138915,146064
336,2049,548,Philip West Industrial Services,CAR000190355,April - June 2010,Stephanie,Smith,Safety Mgr,,0,519,0,0,0,0,0,519,0,10045,0,0,0,0,0,10045,10564,519,10045,10564
44,2051,548,PSC Environmental Services of Pomona LP,CAR000053405,April - June 2010,Greg,Emele,EHS Coordinator,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2052,548,Quinn Shepherd Machinery,CAL000274397,April - June 2010,Phil,Seymour,Enviro Mgr,,7000,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,7000,7000,0,7000
235,2055,548,Recycle-It Environmental Services,CAL000280060,April - June 2010,Tom,Wooten,President,,132165,0,0,0,0,0,0,132165,0,0,0,0,0,0,0,0,132165,132165,0,132165
62,2056,548,Reno Drain Oil Service,NVD980893663,April - June 2010,Toni,Ralston,Bookkeeper,,15717,39292,11788,11788,0,0,0,78585,0,0,0,19646,0,0,0,19646,98231,0,0,0
149,2057,548,Rho-Chem Corporation,CAD008364432,April - June 2010,Craig,Erickson,EHS Mgr,,0,1200,0,0,0,0,0,1200,0,4279,0,0,0,0,0,4279,5479,1200,4279,5479
348,2058,548,Rio Express Corporation,CAL000322668,April - June 2010,Joel,Olaguer,President,,0,0,0,0,0,0,281699,281699,0,0,0,0,0,0,0,0,281699,281699,0,281699
105,2059,548,Sacramento Waste Oil,CAL913534912,April - June 2010,Albert,Henracek,Owner,,242742,2400,1240,450,0,0,0,246832,5250,500,100,200,0,0,0,6050,252882,246832,6050,252882
220,2060,548,Safety-Kleen,TXR000050930,April - June 2010,Don,Appelt,Enviro Director,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2062,548,San Fernando Oil,CAL000301304,April - June 2010,Jesus,Hernandez,Owner,,101215,0,0,0,0,0,0,101215,0,0,0,0,0,0,0,0,101215,0,101215,101215
158,2063,548,San Joaquin Filter Recycling,CAL000102751,April - June 2010,Lynne,Loyd,Owner,,204185,0,0,20780,10925,0,0,235890,0,1285,0,0,0,0,0,1285,237175,237175,0,237175
70,2065,548,Starlite Reclamation,CAR000148296,April - June 2010,Melissa,Marks,Office Mgr,,39646,0,0,0,0,0,0,39646,0,0,0,0,0,0,0,0,39646,0,0,0
349,2067,548,Stress Less Express LLC,CAL000350237,April - June 2010,Danny,Barret,Manager,,16103,12077,0,0,0,0,0,28180,4025,8054,0,0,0,0,0,12079,40259,27008,13251,40259
93,2068,548,Swift Oil & Vacuum_ Inc.,CAD982488470,April - June 2010,Richard,Pozuk,President,,60155,29110,0,0,0,0,0,89265,0,9720,0,0,0,0,0,9720,98985,0,0,0
72,2069,548,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,April - June 2010,Ricardo,Tadeo,Owner/Operator,,206530,0,0,0,0,0,0,206530,0,2460,0,0,0,0,0,2460,208990,206530,2460,208990
188,2070,548,Thermo Fluids - Phoenix,AZR000003681,April - June 2010,Brian,Haney,EHS Mgr,,62060,0,0,0,0,0,252652,314712,0,2331,0,0,0,0,0,2331,317043,0,0,0
310,2072,548,UNI WASTE,CAL000317320,April - June 2010,Charles,Seaton,Consultant,,210027,0,0,0,7500,0,0,217527,0,7804,0,0,0,0,0,7804,225331,217527,7804,225331
142,2071,548,United Pumping,CAD072953771,April - June 2010,Lyndon,Garcia,H&S,,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,375,375,0,375,375
201,2073,548,Universal Waste Oil Company,CAL000183236,April - June 2010,Salvador,Salcedo,Owner,,76650,0,0,0,0,0,0,76650,0,0,0,0,0,0,0,0,76650,76650,0,76650
242,2074,548,Waste Oil Recovery Systems_ Inc.,CAD000626515,April - June 2010,Tina,Falcon,President,,805,0,0,0,485,0,0,1290,0,380,0,0,0,0,0,380,1670,1290,380,1670
373,2076,548,Waste Recovery Systems,CAR000208520,April - June 2010,Tina,Falcon,Owner/Operator,,5958,0,285,0,1644,0,0,7887,0,310,0,0,0,0,0,310,8197,7887,310,8197
243,2075,548,Western Environmental Services,CAR000159681,April - June 2010,Eva,Tice,Office Mgr,,0,14976,0,0,0,0,0,14976,0,1065,0,0,0,0,0,1065,16041,14976,1065,16041
54,1909,547,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,January - March 2010,Mark,Alarcon,Owner,,2900,14245,0,140,13055,0,0,30340,0,16490,0,0,40,0,0,16530,46870,30340,16530,46870
